3733,1,宏观分析,None,广汽长丰,2
3734,002712，浙江杭州思美传媒股份，所属行业：文化传媒。主营范围：设计、制作、代理、发布国内外各类广告，企业形象策划，市场调研服务，会展服务，培训服务，经济信息咨询服务。思美传媒股份公司流通股本仅0.21亿股，总股本仅0.85亿股。预计今年1-6月获得归属于上市公司股东净利润高达近5000万元、同比去年同期高成长获达30%甚至以上的优秀经营业绩。思美传媒股份目前股价不到50元对应市盈率不到40倍，明显是严重底部估值的小盘绩优高成长新兴行业类极其优质小盘高成长绩优股。 1,"#极阴毒的广东广州地股市股吧垃圾必全族惨死绝,",None,思美传媒,1
3735,我打算好了 准备吃套一年,耐心低吸  坚决持股   主力你就套住我把,股东,恒立油缸,1
3736,大盘都快涨停了，你就动动呗，,大盘都快涨停了，你就动动呗，,None,华数传媒,0
3737,EM_StockImg_StartEM_StockImg_End传闻：克明面业今年重点研发项目生鲜面获专利。记者求证：记者致电公司证券部，工作人员证实该消息，但表示该产品正在研究生产阶段，批量上市则不确定。克明面业(002661) 作为一家专注于挂面食品的研发、生产及销售的上市公司，今年重点新项目生鲜面因市场需求量大，颇受投资者关注，近期有消息称该研究项目生鲜面系列目前获得一项新的发明专利，名称为生鲜面条及工业化生产方法和搅拌装置。对此公司表示目前市场上对生鲜面的需求很大，生鲜面正处于研究阶段。据国家产权局官网显示，该专利申请公布号为CN103932049A，公布日2014年7月23日。相关信息显示该发明方法简单易行，科学合理，适合工业化生产运用；通过改进和料工艺步骤及设备，提高了和面的均匀性，有利于面筋的形成，使生产出的生鲜条面含水率可达37%~42%，与手工面品质相媲美甚至优于手工面，既释放了人工，又达到了人工的和料效果。据公司财报显示，公司一季度实现净利润2525.49万元，同比增长28.55%，预计今年上半年实现净利润4572.6万元至5611.83万元，增长幅度为10%至35%。此外，克明面业近日刚刚完成相关股权激励计划，公司公告，激励计划股票期权与限制性股票的授予日为本月11日，股票期权行权价格为31.05元，限制性股票的授予价格为15.33元。激励计划包括高级管理人员、中层员工骨干、核心业务(技术)骨干人员以及董事会认为需要以此方式进行激励的其他骨干员工，共计48人。(来源:股市动态分析)[点击查看原文],克明面业：今年重点研发项目生鲜面获专利,新闻,克明面业,2
3738,心态良好的人，技术可以越学越精。,维持现状还是找寻突破？,None,三峡新材,2
3739,主力这种2货，这个时间，这个位置还洗，尼玛不是脑残就是2货,今天一天赚了500万，哎，油钱有了,None,益生股份,1
3740,下午开始。,下午开始向上行情,None,胜利精密,1
3741,飞马有望再次腾飞！,除了广告，没有新帖。,None,飞马国际,1
3742,今晚公布证监会核准重大资产重组！,今晚公布证监会核准重大资产重组！,None,湖北广电,1
3743,妈的,券商股爆发，参股券商的都死哪儿去了,None,长城信息,2
3744,小心为上，不能再追高了，等下调再次买入．二股东的消息也得一个消除影响的过程．,KDJ预示超买，小心了！,None,大连热电,0
3745,是庄家显示控盘能力。持仓不够。散户割肉给庄家，下午我拋10万股庄家够了吗。,3元一到。大卖单立即出现。上次1万3千手。今天少了一半6千手。,None,深深房B,2
3746,任何时候都要有清醒的头脑，这个市场圈钱的本性不变。,圈钱目标不变,None,工商银行,2
3747,成交低迷，股性呆滞是伟星旗下几只股票的特点。地产滑落，伟星经营必然萎缩。这正是貌似业绩不错，但无主力关注的原因。大小非出货急切，考小难有作为。忠言逆耳，谢绝谩骂。,成交低迷，股性呆滞是伟星旗下几只股票的特点。地产滑落，伟星经营必然萎缩。这正是貌,None,伟星新材,0
3748,下午跌停，大家快闪,下午跌停，大家快闪,None,广晟有色,0
3749,【常长亭】让２０００点割肉者跳崖去！【研判日志纯属个人观点，据此买卖自行担当风险！】【中国梦.强国梦.强军梦.富裕梦.更是圆股市大涨梦！】前期观点&lt;警防主力抓旧放新&gt;推出后，被主力运用到了极点！被散户忘切了的煤炭，有色，金融，证券在近几天大赚眼球！特别是有色金属行业更是如火如荼！当然，在这里我要提醒所有的股民朋友！千万莫被市场左右耳光！听我劝的股民们，若在２０００点半人民币换成股票的，好好地捂好手中的潜力股！以我１９年的经验来说，当一轮行情启动时，在低位买入的潜质股持有到行情顶点时，收益率一定很大很大！重要的是不要老追逐热点，替证券公司的打工，而是在行情不断地进展时，好好地分析研究潜质股，在潜质股还没有上涨之前买入锁仓＿＿＿＿＿这才是我们散户们的重要操作策略！股民兄弟姐妹，若你在２０００点斩仓割肉的，你也别悔恨，也别跳崖，你继续好好地去领悟习李政策，你就知道行情还停留在底位，你尽快改变思维，领悟政策，做好功课，筛选潜质股在回落时逐步买入等待！还是那句话，你有闲钱尽快换成股票，你想买第二套房收租，你再等二年，先进股市赚些钱再去买楼！千万别错过习李给我们最大的政策红力！实现中国梦必先让我们中国股民先富裕起来！潜力股筛选洼地：１）国企改革必将给予股民最大的红利所在；２）重组并购必将是行情最大的涨幅所在；对于相关个股，有兴趣的加入到常长亭的铁杆队伍中来，提前获得钻研的投资报告和投资策略！,让2000点割肉者跳崖去,股东,银河磁体,2
3750,目标200，全仓杀入,目标200，全仓杀入,None,广晟有色,1
3751,无花，无花，凋零之花！你非那百毒不侵的无花果，只是一朵残败的无名花。送你一句话：深明凡事，谋定而动，切勿哗众取宠，贻笑大方。观今市场，创业板大势已去，理应转战低值蓝筹，不应迷恋已被抛弃的创业板，这才是你的明智选择和对外口吻！,无花，无花，凋零之花！,股东,东方国信,2
3752,“数据点评2014上半年的主力手法红帆起航”下半年必须要关注的策略。,操作误区对比你不该去改善，实现盈利,None,广晟有色,2
3753,比300166弱得多。下午小心跌停吧。明天无反弹。继续大跌,比300166弱得多。下午小心跌停吧。明天无反弹。继续大跌,None,神州信息,0
3754,大盘狂涨，这垃圾不动还下跌，主力缺爹了，老子闪了1000股，赚了老子200块给你女马擦比去,002036真垃圾啊，闪人,None,宜科科技,0
3755,下午有可能大跌。参考300166,下午有可能大跌。参考300166,None,神州信息,0
3756,等吧,晚上应该会有公告,None,合众思壮,2
3757,发拉,混合所有制第1股,None,顺网科技,2
3758,我站在14元的高岗上，向下一望，还有好多和我一样的散户，哞！叫我向下不敢看！！！,我站在高岗上,股东,中兴商业,0
3759,下午跌……停，大家小心为妙,下午跌……停，大家小心为妙,None,广晟有色,0
3760,卖掉赚了9%的601898中煤能源，买入002061江山化工这个垃圾股再来赌一把！,卖掉中煤能源，买入江山化工！,股东,江山化工,1
3761,司徒令伯,哇哇哇哇问问,None,江淮汽车,2
3762,请教高手,4个多亿的流通盘 怎么每天都是上千手的挂单？,股东,江山化工,2
3763,最大的失败是上周一卖了证券买了江淮！恨啊！,最大的失败是上周一卖了证券买了江淮！恨啊！,None,江淮汽车,0
3764,公告日期：2014-07-28证券代码：002504              证券简称：东光微电              编号：2014-064江苏东光微电子股份有限公司关于收到中国证监会行政许可项目审查一次反馈意见通知书的公告本公司及董事会全体成员保证公告内容真实、准确和完整，并对公告中的虚假记载、误导性陈述或者重大遗漏承担责任。江苏东光微电子股份有限公司（以下简称“本公司”）于2014年07月28日收到《中国证监会行政许可项目审查一次反馈意见通知书》（140750号），中国证监会依法对公司提交的《江苏东光微电子股份有限公司发行股份购买资产核准》行政许可申请材料进行了审查，现需要公司就有关问题作出书面说明和解释。并在30个工作日内向中国证监会行政许可受理部门提交书面回复意见。公司与相关中介机构将按照上述通知书的要求，在规定的期限内及时组织相关材料报送中国证监会行政许可申请受理部门。本次重大资产重组尚需中国证监会的核准，能否获得核准尚存在不确定性，公司将根据中国证监会审批的进展情况及时履行信息披露义务。请广大投资者注意投资风险。特此公告。江苏东光微电子股份有限公司董事会2014年7月28日[点击查看原文][查看历史公告]提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。,东光微电:关于收到中国证监会行政许可项目审查一次反馈意见通知书的公告查看PDF原文,公告,东光微电,2
3765,持有,20元必定到,None,江淮汽车,1
3766,小盘金属股，看高到88元，坐等，长期持有,小盘金属股，看高到88元，坐等，长期持有,股东,精诚铜业,1
3767,庄家控盘后，一年涨过十倍，八倍的，如猴子上树，轻而易举！,600331盘子小，资源第一，涨个10倍那随手之事,股东,宏达股份,1
3768,一线蓝筹差不多了，准备下手二线蓝筹。,一线蓝筹差不多了，准备下手二线蓝筹。,股东,ST宏盛,1
3769,出大问题啦！据说有机构正在打压吸筹，小心啦！,完了！完了！！,None,美亚光电,0
3770,回调低吸。大盘短期强势确立，赚钱效应明显，热点集中且延续性好，有望进一步吸引新增资金入场，有这股的拿好，既然是热点，肯定还要冲！,回调低吸。大盘短期强势确立，赚钱效应明显，热点集中且延续性好，有望进一步吸引新增,股东,开滦股份,1
3771,"300130，不多说了 ，创业板暴跌,泥沙俱下，重组、业绩自己看，题材、概念自己找","权重股到头了，曝光翻倍黑马,底部横盘1年多 股东人数减少38%",None,宏达新材,0
3772,"这人会不会和000780有关系。http://finance.eastmoney.com/news/1344,20140728405344635.html",铁路大亨王春成被带走调查 曾向军方大老虎送房产,None,平庄能源,2
3773,坐等下午拉8个点,洗盘结束 小散们跑的差不多了吧，哈哈 下午开拉！,None,环旭电子,1
3774,复星让豫园也去参与一些象买好莱屋影视公司或者直接低市盈率参与国企混和所有制，让600655变成一个投资公司，那就有大戏了，中国的伯克希尔复星国际的弟弟嘛。,能对豫园构成利好的只有一个,None,豫园商城,1
3775,只有哭：27元进的，几次除权后也在16元。救救可怜的人吧。，几次除权后也在16元。救救可怜的人吧。,只有哭：27元进的，几次除权后也在16元。救救可怜的人吧。,None,南岭民爆,0
3776,"近段每日鲁西三四次,要让鲁西爽到点!",短线客进入鲁西,None,鲁西化工,1
3777,调整单位明天大涨,调整单位明天大涨,None,当升科技,1
3778,第一目标位10.50，量能不萎靡，放心持有。,第一目标位,股东,株冶集团,1
3779,今日开盘冲高完全是大户和小散抢上去的，机构顺势冲仓。机构并没出局，下午还能到7元附近。短线指标到高位，有调整要求，估计有2-3天调整。周四或周五应能站到7元以上。,226走势分析,股东,升华拜克,1
3780,王者归来！20不是梦！,28日下午强势涨停！,股东,株冶集团,1
3781,,沪港通对丹华B股是一个利好它价格低、AB要有一个平均,None,丹化科技,1
3782,什么时候，是不是要发贴啊？,同花顺涨停了,None,江苏索普,2
3783,唱多的都有问题,主力拉高出货呢，唱多的都有问题,股东,新华龙,0
3784,日吴家它祖宗,14.2元4万股日上，不解套绝不退出，该死的吴家,None,日上集团,2
3785,洗完更健康！,洗完更健康！,None,柘中建设,1
3786,换股,"该涨不涨,理应看跌",None,亚通股份,0
3787,1、长城哈弗H6 14.31万辆2、上海大众途观 12.753、东风本田CR-V 9.544、北京现代ix35 7.125、奇瑞瑞虎 6.936、长安福特翼虎 6.927、一汽丰田RAV4 6.338、奥迪Q5 5.489、长安CS35 5.3710、长城M系列 5.36,2014年上半年销量前十位SUV,None,长安汽车,2
3788,填权行情即将爆发,填权行情即将爆发,股东,思源电气,1
3789,12.55接盘,收盘价13.25,None,长安汽车,2
3790,等了半年，8块钱追进去后一直跌跌不休，还好后来补了些差价，成本6块6了，快解套啦！！！谁要是在这里唱空，那么这个一定是不怀好意的人，散户们拿好了，美锦走起！！！,很久没动了，终于野百合迎来了春天,股东,美锦能源,1
3791,今天涨停股数不多，小心为好。,今天涨停股数不多，小心为好。,股东,国元证券,0
3792,大股东沈煤集团林守信怕大家冰炭不同器，想通了，怕惊动纪委被双规，所以将用5亿增持！使股民大家都能赚！,大股东认为股价严重低估，将用5亿增持！,股东,红阳能源,1
3793,卖出000728第二理由就是别的证券股上涨资金净流入而000728净流出1500万资金,卖出000728第二理由就是别的证券股上涨资金净流入而000728净流出1500万资金,None,国元证券,0
3794,无良黑庄，大盘这么好压盘不涨，一两个游资看上，几千万资金直接上板。直通庄的屁眼。。。。,看庄能忍多久？,None,红阳能源,1
3795,沪港通 T+0将为券商带来重大利润增长点，坚定做多券商股！,沪港通 T+0为券商带来利润增长 利好券商股！,None,国元证券,1
3796,垃圾一样的东西，套了半年亏损20%，就这种软件能用？,请sb新月再出来画图画线推销他的软件！,None,三力士,0
3797,上海电力圆满完成亚信峰会保电任务,上海电力圆满完成亚信峰会保电任务,None,上海电力,1
3798,天亮了，做梦的赶快醒。。,赶快跑，下午或是最后出逃机会！！,None,西藏旅游,0
3799,"沪超级&quot;智能电厂&quot;明年建成,多种清洁能源互补运行!","沪超级&quot;智能电厂&quot;明年建成,多种清洁能源互补运行!",None,上海电力,2
3800,放心吧，20元出货！,每一次的调整就是买进的机会！,None,江淮汽车,1
3801,这次终于可以看到众多股东投票了，前几次的那叫股东大会吗？一大帮人围着两人，像围观猢狲出把戏。坚决反对董事会随意变更有效期，好像开股东大会不要成本似的。想开就开，希望有良知的小股东联合起来共同发出我们的声音——反对！！！,反对董事会决议,None,武汉控股,2
3802,等着吧,下午大盘下跌，418必上,None,江淮汽车,1
3803,总是价格一个大波动，接着就是横盘，，第一天和第二天从高位你个巨量拉下，接着横盘缩量，尾盘放量拉升。。第三天也就是今天，盘中一个巨量抬高价格接着回落。感觉是主力(也许叫不能叫主力，太没用，这么利好的消息也不晓得拉升，让我们小散开心开心)~故意这样，把他们手中的筹码卖掉。。。搞不懂。。。。鸡肋啊。,仔细看下这图。。。,股东,时代新材,0
3804,"大盘跳空暴涨3%的秘密！上周著名3连阳理论大师赵丹阳发表了《中国油改是引爆新一轮牛市的导火索》《泰山石油将是牛市腾讯阿里争抢油改股龙头引爆点》两篇文章是今天大盘暴涨的原因，现印发文章给各位看：《泰山石油将是牛市腾讯阿里争抢油改股龙头引爆点》泰山石油206座加油站价值超过100亿，素有“私募教父”之称的 赵丹阳 ,其市场观点一直备受业界推崇和关注。在今年的诺亚财富赤子之心上海投资策略会上,赵丹阳表示,目前A股已经进入最便宜的时候,混合所有制将是中国牛市的引爆点。近日港媒报道称腾讯成立腾讯石化公司拟以人民币375亿入股2.5%中国石化旗下油改重组剥离的新销售公司，中国油品销售股份有限公司(筹)，一家即将新成立的公司拥有超过30500家加油站。去年，该公司财务审计盈利351亿元人民币。根据腾讯石化375亿参股2.5%估算，该公司市值15000亿。也就是说，每个加油站评估价达4000万/座。外加油库和便利店3000亿资产。加油站业务是石油产业链中属于最优良资产。在完全市场化的交易中，加油站的价格也曾被炒成天价。根据目前的市场行情，沿海发达地区加油站的市场价格为10000万元/家，华北华南地区为9000万元/家，东北地区为8000万元/家。河北某地加油站拍卖价3990万元，武汉更是曝出18800万元加油站！而泰山石油（000554）在山东省，拥有的加油站数量超过206座，其间蕴含的价值相当惊人！泰山石油是中石化旗下最大的成品油销售上市公司，地处全国重要能源基地和能源大省山东省，山东省成品油全年销售量500万吨，而泰山石油则销售48万吨，占比近10%。其中有近三分之一的油站分布于京福高速公路、京沪高速公路、济青高速公路周围，市场零售率超过70%。2010年广东省有6个加油站公开拍卖价格高达3.9亿元。那么仅以5000万/座的中间价格粗略计算，泰山石油拥有的这206座加油站价值将超过100亿元。此外，泰山石油还拥有5座油库，总储量为18万吨的，其中最大的油库是利民油库，目前储量10万吨，这也是山东最大的油库，该油库占地1000亩，总面积1800亩油库，按每亩100万计算，5座油库价值18亿。",大盘跳空暴涨3%的秘密！,股东,江淮汽车,2
3805,1,我卖了  卖了的报名,None,蒙草抗旱,0
3806,本来想卖了你换交行，现在交行涨停，我不卖了，再持有你两年（已经持有两年了）,电建主力在搞什么鬼？,None,中国电建,1
3807,000778新兴铸管仅供参考，自己看资料，必须翻倍，立帖为证,浅套的，下午换股，再不换就没机会了,None,日上集团,0
3808,本来可能3个板，这走势大家都配合点的话可能有5个板,按大盘这个涨法，山焦复牌可大涨可期,股东,山西焦化,1
3809,庄该看看涨停的几个西藏股，一有消息就利用上了,中国首家暗夜公园在西藏阿里投入运营,股东,西藏旅游,1
3810,羡慕啊！,要大涨了，连续三个涨停,None,山西焦化,1
3811,荣华总是三更梦，富贵还同九层霜，老病死生谁替得，酸甜苦辣自承当,开始吸盘了如何把握逆袭的三大要素,None,齐鲁退市,2
3812,去它妈的药波，11.76卖了，涨停板买入北化股份，不知对吗?,去它妈的药波，11.76卖了，涨停板买入北化股份，不知对吗?,None,山东药玻,0
3813,长期关注600406的股友们应该都能发现，其实国电南瑞是补涨型的股票，继续看好600406。五个工作日之后必有大反弹。拭目以待。,长期关注600406的股友们应该都能发现，其实国电南瑞是补涨型的股票,股东,国电南瑞,1
3814,我开盘31.35买了13000股，应该不会有事,我开盘31.35买了13000股,股东,厦门钨业,1
3815,历史重现,17元回打到15.2现17.88回打到16.2左右,股东,宝钛股份,0
3816,生病的人太多了,它要是医药板块就一定会涨,None,中珠控股,1
3817,广东明珠业绩第一！矿业金融新能源 多热点超低估！——广东明珠（600382），预告中期净利润预增6倍，每股收益将高达2.40元以上！堪称两市第一预增王！，目前9.60元股价，中期市盈率仅4倍，也是第一低市盈率股，更远远低于目前大盘银行股的年度10倍左右市盈率！而且，公司目前手握补偿款和分红款超过11亿元，总股本已经全流通仅4.312亿股（去年每股收益就高达0.59元）。其长期参股投资的大顶矿业是华南第一露天富矿，拥有优质磁铁、锌、锡等资源，每年分红高达8000万左右，业绩也远远超过目前两市许多亏损和绩差的大盘矿业股。公司目前还有1.3亿元原始价格的民营银行、农信社金融投资，没有按照目前市场增值计算；还有核题材的核阀门产品，新能源汽车投资，房地产投资，老字号百年酒业等，销售毛利率高达80%以上，总资产负债率仅12%，企业风险极低，发展空间巨大，目前手上的十几亿现金投向迫在眉睫，众望所归的新项目题材神秘莫测，更将一触即发！作为以实业投资为主的 广东明珠，其投资热点都涉及了当前的最主要的市场炒作热点，包括目前持续大涨的矿业资源、银行金融、新能源汽车，以及房地产和酒业等开始回升松动，板块股价也同时强劲上涨！作为预增王，其目前股价严重低估，题材也是绝无仅有，是有胆有识的机构可以迅速、及时介入的最佳品种——进可攻。有估值和题材炒作行情；退可守作为市值配售股，至少可安全持股7个月以上，没有中报年报业绩风险！,广东明珠业绩第一！矿业金融新能源 多热点超低估！,股东,新华龙,2
3818,盘小价低,为什么说000717即将成为钢铁龙头,None,韶钢松山,1
3819,他们找机会上车，也不看看铅价锌价涨到什么时候现在快涨到 2010年价格，那时想600331是 25元一股，现在才多少，今天高点就是明天的低点，天天如此,那一些希望宏达跌的人，就是最好看好的人,股东,宏达股份,1
3820,,你是高手,None,韶钢松山,2
3821,不要因为便宜去买股票,不要因为便宜去买股票,None,上海电力,2
3822,哈哈,长春高新来了,None,北生药业,2
3823,因为每一次放量都是出逃的好时机，屡试不爽！,我庆幸清了600380一部分股票,None,健康元,0
3824,(1)从公开资料显示，科大讯飞高管减持股份除权后价格在28-29元左右，说明28-29元是庄家认可的一个股价阶段高点。（2）庄家会在低位减持股票吗？显然不会！从该股的K线图上来看，庄家要减持股票也会在6月16日-7月9日之间的相对高点减持。（3）一般来说半年线是庄家持股的平均成本，目前半年线价格在25元左右，低于此价可看做庄家洗盘。（4）此股从K线上来看，已经破位。一般破位的股修复均线再走向上的行情需要一段时间，除非出现突大发利好事件。（5）公开资料显示，基金减仓改股。基金减仓了多少，你我都不知道。但至少不是全部减仓。相信有基金也会如同我等小散被套。  结论：在目前价位，不可过于看空，且耐心持股看均线修复。当然如果你有更好的投资标的或忍受不了低位徘徊磨底，大可出局。同时说看高该股股价至40、50元，可能也是在忽悠人的。,讯飞之浅见,None,科大讯飞,2
3825,1,拿着这票的 进来吧,None,新宁物流,2
3826,"公司近况长安汽车7月25日公告，其控股股东中国长安集团（中国长安）于6月10日至7月24日间，减持长安汽车股票4,332.18万股，持股比例降至39.11%。中国长安同时承诺未来12个月内中国长安及其一致行动人不会继续减持长安汽车股票。评论3Q13~2Q14中国长安通过减持获现约30~32亿元，短期资金压力得到缓解。我们认为中国长安的减持应与其自身的阶段性融资需求和资金安排有关。中国长安的两期总值为30亿的三年中期票据，分别于13年10月21日以及14年3月30日到期。中国长安受过去收购哈飞昌河影响，以及哈飞等子公司的亏损拖累，偿债能力大幅低于行业平均(图1)，在3Q13，资产负债率已达到73%。中国长安从3Q13开始共减持2.71亿股，获现资金（30亿元左右，以均价11~12元/股计算）基本与兑现中票的金额相当，短期的财务压力已基本解除。大股东减持基本结束，估值中枢有望进一步提升。过去三个季度，虽然长安基本面强劲增长，但股价却在12元附近遇到加大的压力，大股东的持续减持给股价带来了一定的压力。随着减持的告一段落，长安的股价中枢有望随着长安福特、长安自主品牌盈利能力的持续改善而上涨至16元附近。福特在华份额大增，福特管理层对中国市场保持乐观：福特管理层在2季报说明会上对中国业务大为赞赏，市场份额由两年前的2%提高到目前的4.6%。公司从中国四线到六线城市获得了较多增长。未来还会继续引进更多新车型，包括豪华车林肯。管理层表示其在华合资企业的利润率，未来随着产品布局的完善、车型结构的优化，可以达到与通用汽车相当的水平（通用汽车在2季报中披露在华合资企业营业利润率为10%）。长福新一轮产能即将来临，国产化率提升带来的盈利改善同样值得期待。从4Q14~1Q15，长福的产能将从现有的60万辆提升至120万辆，伴随着产能投放和新车型导入之外，重庆长福40万台变速器产能已经投产，而杭州变速器工厂有望在新车型陆续上量后建设投产，届时长福的盈利能力将得到进一步提升。估值建议维持14/15年的盈利预测，和A股17.8元，B股19.5港元的目标价。股东减持结束将对长安股价形成利好，长安股价有望在三季度随着长福盈利的提升和CS75产能的释放迎来新一轮上涨周期。风险乘用车行业需求弱于预期，长安本部亏损幅度大于预期。",大股东减持结束，股价迎来利好,股东,长安汽车,1
3827,最近此股很差，大家涨它不涨，是不是要大家跌时，它才涨？,最近此股很差,None,厦工股份,0
3828,可能,13.12收怕,None,长安汽车,2
3829,长期持有！！,长期持有！！,股东,苏交科,1
3830,主力已经将股价拉到阶段性高点，等解冻资金往里面跳呢！,主力已经将股价拉到阶段性高点，等解冻资金往里面跳呢！[大笑],股东,国元证券,0
3831,哈哈,7.65又加仓5000，成本是越来越高,股东,蓝鼎控股,1
3832,为什么要卖出000728换601688因000728要增幅主力为低价增幅一般要打压故此股涨幅不大,为什么要卖出000728换601688因000728要增幅主力为低价增幅一般要打压故此股涨幅不大,None,国元证券,0
3833,14的本,14的本,None,方正电机,2
3834,现在正规的医院人满为患，生意好得不得了，坚决看好医药、养老等行业,长线投资医药、养老行业,None,恒瑞医药,1
3835,不要相信卖软件的,不要相信卖软件的,股东,天瑞仪器,2
3836,移动平均线八大法则,移动平均线八大法则,None,上海电力,2
3837,炒浪潮信息他妈,下午又要大跌，快跑，浪潮信息要大量减持,None,东港股份,0
3838,什么是乌云线？,什么是乌云线？,None,上海电力,2
3839,可恶的300341每次大盘大涨就停盘，亏透了！,可恶的300341每次大盘大涨就停盘，亏透了！,None,麦迪电气,0
3840,【德威新材】上攻势头很猛,德威新材上攻势头很猛,None,上海电力,1
3841,套牢盘出来了。。好,套牢盘出来了。。好,None,中发科技,1
3842,发展后劲强劲 估值安全边际高,发展后劲强劲 估值安全边际高,None,上海电力,1
3843,慎入,下午跌停，慎入,股东,华电能源,0
3844,该走了，大盘要调整了，个股要跌了,该走了，大盘要调整了，个股要跌了,None,美尔雅,0
3845,落后于大盘涨幅，大好机会即将错过，是我们散户的悲哀,大盘大涨40多点，红阳弱弱的,None,红阳能源,0
3846,南纸这次重大资产重组就是为了圈钱，完全不是做大做强上市公司，我们千万不要让福投阴谋得逞。注入垃圾资产中闽能源还是改变不了南纸的垃圾本色、当初就是大股东为了自己的利益放弃立优秀企业华信。这次在怎么重组也不会出来华信这样的优秀企业，而是一些像中闽能源的这些垃圾资产。我们对大股东为了自己的利益和无畏的圈钱表示强烈愤慨，要求立即终止此次重组，不让福投圈钱阴谋得逞,福投就是垃圾企业，垃圾回收站，强烈谴责当初错失华信石油,None,福建南纸,0
3847,快跑啊,"主力偷偷出货，快跑,下午必开板！",None,新华龙,0
3848,顺之者昌,趋势难撼,股东,招商银行,2
3849,老子7.90成本！,你就冼吧！看谁熬过谁,None,钱江水利,1
3850,自从买了洪城之后，我朋已经失踪好些日子了，,自从买了洪城之后，我朋已经失踪好些日子了，,None,洪城水业,0
3851,明天半年报，今天就这个样子吗?完了！,明天半年报，今天就这个样子吗?完了！,None,东睦股份,0
3852,哈哈,国企改革成为未来的主线,股东,华发股份,2
3853,田集4号机组投产成功,田集4号机组投产成功,None,上海电力,1
3854,上周增仓九鼎新材,增仓九鼎,股东,九鼎新材,1
3855,多头市场有何特征？,多头市场有何特征？,None,上海电力,2
3856,大家验证,近期，300314涨上40元是肯定的！,None,戴维医疗,1
3857,国家核电与中电投将重组合并,国家核电与中电投将重组合并,None,上海电力,1
3858,说长道短之人不可敬他,短期操作要点,None,银河磁体,2
3859,上海国资改革第一股,上海国资改革第一股,None,上海电力,1
3860,哈哈,小心我抛770万股原始股 不要吓死奥,股东,苏交科,2
3861,上海电力新项目投入运行,上海电力新项目投入运行,None,上海电力,1
3862,"估计还要跌 , 没错 .","跌势形成 , 估计宜安本周还要跌",None,宜安科技,0
3863,想赚钱少说话 少发帖。,想赚钱少说话,股东,生益科技,2
3864,支持梦洁和富安娜，在三国之战中，干死罗赖！,实业之战，也是股市之战！,None,罗莱家纺,2
3865,广州不发展表现太差，为广发默哀一下,国企新一轮改革大幕拉开，广发集团是裸泳还是会被兼并？,None,广州发展,0
3866,选择富安娜,远离罗赖！就算要买同类股，也选择富安娜！,None,罗莱家纺,2
3867,爆发吧,600064南京高科：持有南京银行3.3亿股，栖霞建设1.37亿股，中信证券5400万股,None,南京高科,1
3868,卖卖卖卖卖卖卖卖卖卖卖卖卖卖卖卖,卖卖卖卖卖卖卖卖卖卖卖卖卖卖卖卖,None,东方国信,0
3869,悲剧的二八转换，大资金一动，吓得所有小资金动都不敢动。,二八转换,None,维科精华,2
3870,什么是综合指数和成份指数？,什么是综合指数和成份指数？,None,上海电力,2
3871,1,最新消息.实战技巧、盈利方法,None,福瑞股份,2
3872,上海电力Pk太原重工,上海电力Pk太原重工,None,上海电力,2
3873,回避一下了，免得越跌越深了 88,回避一下了，免得越跌越深了 88,None,威远生化,0
3874,能够重组三变科技也是本山大哥人生梦中国梦？,三变科技重组能否进入实质阶段？？？,None,三变科技,2
3875,180本周能涨到13块吗？,180本周能涨到13块吗？,None,瑞茂通,2
3876,华泰证券：电力板块,华泰证券：电力板块,None,上海电力,2
3877,下午跌停，赶紧抛掉，主力趁机减持,下午跌停，赶紧抛掉，主力趁机减持,None,国中水务,0
3878,我是这么判断的,从今天最低价是2.32分析，主力有向上补2.41元的向下跳空缺口的计划,None,福建高速,1
3879,不信走着瞧,按庄家炒作风格宝钛要回打到16.5元以下,股东,宝钛股份,0
3880,国家核电与中电投合并,国家核电与中电投合并,None,上海电力,1
3881,反弹行情感觉开始了,有机会 抓住机会吧,股东,国电南自,1
3882,悄悄的，涨起来了,悄悄的，涨起来了,None,上海电力,1
3883,hh,多头在抵抗，看多,股东,中国医药,1
3884,庄家的妈妈爸爸2014年7月28日死了,庄家的妈妈爸爸2014年7月28日死了,None,美罗药业,2
3885,10块钱以下再进吧,10块钱以下再进吧,股东,中国医药,0
3886,吉恩镍业,吉恩镍业 拿票入：386951,None,吉恩镍业,2
3887,按时吃药，控制病情,华尔街老坑，是时候吃药啦！别再乱吠！,None,海泰发展,2
3888,看多的这么多，必跌，跟风上来，好不了，同志们，还是散了吧，买煤炭和券商吧,看多的这么多，必跌,None,国电南自,0
3889,再见垃圾股，业绩太差，看不到希望合理估值最多在4、5元,再见垃圾股，看不到希望,None,精艺股份,0
3890,明天创新高.,今天板上见,股东,国电南自,1
3891,上午收盘截图,002010 看图,,传化股份,2
3892,果断换！,死股一只，换！！,None,海欣食品,0
3893,请问大神，此票还要关几天？,大盘在向太空飞，你却在坐井观天。,None,赛象科技,2
3894,最后买入机会,最后买入机会,股东,禾欣股份,1
3895,我天天在股吧里发帖 鼓励大家买进 目的很明确 就是要你们的钱给我,我是拖,None,东方创业,2
3896,要暴涨轮抢抢,要暴涨轮抢抢,股东,禾欣股份,1
